user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls,created_date,created_date_with_nulls,created_at,created_at_with_nulls
18781,83.67,,95,74,True,True,FR,BR,2021-10-06,,2020-12-03T19:54:18,2020-12-03T19:54:18
18782,51.42,50.61,89,27,False,False,AU,US,2023-02-23,2023-02-23,2023-04-30T02:30:04,2023-04-30T02:30:04
18783,1.92,43.1,45,,True,False,BR,JP,2022-01-25,2022-01-25,2024-08-30T12:39:54,2024-08-30T12:39:54
18784,9.3,85.51,73,112,False,False,DE,AU,2024-03-22,2024-03-22,2020-07-27T00:59:49,2020-07-27T00:59:49
18785,73.61,83.11,39,39,True,False,CA,BR,2021-04-04,2021-04-04,2021-03-28T10:56:48,2021-03-28T10:56:48
18786,22.5,29.06,19,105,False,True,CA,US,2022-10-06,2022-10-06,2022-04-10T04:30:36,2022-04-10T04:30:36
18787,38.59,67.43,24,,False,True,AU,FR,2020-08-16,2020-08-16,2020-09-20T19:16:58,2020-09-20T19:16:58
18788,83.64,,67,5,True,True,BR,DE,2021-01-20,2021-01-20,2022-08-09T07:00:49,2022-08-09T07:00:49
18789,70.32,72.4,90,37,False,False,FR,US,2020-11-12,2020-11-12,2023-02-05T09:44:46,2023-02-05T09:44:46
18790,54.43,71.03,46,47,False,True,UK,DE,2023-09-15,,2021-04-18T07:13:09,
18791,97.19,,25,39,True,True,CA,CA,2021-01-05,2021-01-05,2021-04-08T17:55:37,2021-04-08T17:55:37
18792,75.85,38.79,13,77,True,True,CA,AU,2023-05-07,2023-05-07,2023-08-25T15:30:22,2023-08-25T15:30:22
18793,55.27,,23,35,False,False,FR,FR,2021-09-23,2021-09-23,2022-10-07T02:18:14,2022-10-07T02:18:14
18794,33.62,36.82,116,42,True,True,JP,CA,2022-10-28,2022-10-28,2022-12-22T20:23:11,2022-12-22T20:23:11
18795,80.85,76.57,20,23,False,False,UK,UK,2024-05-14,2024-05-14,2020-04-25T18:03:23,2020-04-25T18:03:23
18796,42.55,14.58,32,86,False,True,BR,AU,2024-04-25,2024-04-25,2023-08-27T11:48:30,2023-08-27T11:48:30
18797,0.67,22.6,93,64,False,True,AU,CA,2020-01-21,2020-01-21,2022-10-26T00:33:06,2022-10-26T00:33:06
18798,92.48,36.59,106,33,False,True,DE,BR,2023-12-03,2023-12-03,2023-06-29T10:30:26,2023-06-29T10:30:26
18799,82.31,26.53,81,48,False,True,US,,2024-10-11,2024-10-11,2021-08-24T17:22:39,2021-08-24T17:22:39
18800,43.46,68.58,31,116,True,True,FR,BR,2023-05-04,,2024-06-25T17:38:23,
18801,81.99,52.88,14,114,False,True,FR,UK,2020-12-07,2020-12-07,2020-01-22T11:22:54,2020-01-22T11:22:54
18802,46.14,51.02,7,3,True,False,US,BR,2023-04-28,2023-04-28,2023-05-13T23:41:20,2023-05-13T23:41:20
18803,12.14,29.06,114,65,True,False,CA,DE,2023-03-07,2023-03-07,2020-04-18T18:24:05,2020-04-18T18:24:05
18804,18.72,11.0,109,,False,True,DE,DE,2023-04-24,2023-04-24,2024-01-01T00:25:57,2024-01-01T00:25:57
18805,4.23,64.19,85,,True,False,JP,DE,2022-02-22,,2024-02-21T15:49:21,2024-02-21T15:49:21
18806,54.28,30.03,101,15,False,True,UK,JP,2022-08-16,2022-08-16,2022-07-19T05:32:25,2022-07-19T05:32:25
18807,13.96,,116,83,True,True,DE,JP,2023-04-05,2023-04-05,2022-10-08T04:16:07,2022-10-08T04:16:07
18808,74.2,10.44,116,112,False,,FR,UK,2022-04-27,2022-04-27,2021-03-09T04:05:13,2021-03-09T04:05:13
18809,6.44,85.11,47,82,False,,CA,FR,2023-11-13,2023-11-13,2020-01-20T21:10:34,2020-01-20T21:10:34
18810,86.11,,14,101,True,False,FR,JP,2023-07-19,2023-07-19,2020-06-14T22:28:08,
18811,35.55,99.81,92,117,True,False,BR,BR,2021-07-07,2021-07-07,2021-02-28T10:55:12,2021-02-28T10:55:12
18812,12.39,28.21,101,7,True,False,UK,,2023-01-19,2023-01-19,2022-06-12T17:48:15,2022-06-12T17:48:15
18813,58.4,74.03,12,85,True,False,UK,US,2023-10-13,,2020-12-11T18:48:11,2020-12-11T18:48:11
18814,13.43,73.05,78,92,True,False,DE,DE,2022-06-13,2022-06-13,2023-12-28T18:18:55,2023-12-28T18:18:55
18815,33.02,51.06,74,21,True,True,CA,BR,2023-07-29,2023-07-29,2023-07-13T15:33:47,2023-07-13T15:33:47
18816,96.25,90.63,72,60,False,False,FR,DE,2020-08-19,2020-08-19,2022-12-01T04:06:21,2022-12-01T04:06:21
18817,6.11,37.67,8,46,True,False,JP,DE,2021-12-06,2021-12-06,2023-04-23T12:54:31,
18818,91.89,80.44,29,27,False,,CA,JP,2023-07-05,2023-07-05,2020-02-17T03:34:15,2020-02-17T03:34:15
18819,77.48,15.15,109,83,False,False,FR,AU,2024-06-22,2024-06-22,2021-04-17T00:29:30,2021-04-17T00:29:30
18820,26.32,18.62,65,24,True,True,FR,FR,2023-03-25,2023-03-25,2021-03-12T19:02:15,2021-03-12T19:02:15
18821,55.03,82.67,6,78,False,True,DE,US,2023-04-26,,2020-02-10T06:03:25,2020-02-10T06:03:25
18822,93.45,5.75,112,25,True,False,DE,US,2021-09-16,2021-09-16,2022-03-16T09:30:07,2022-03-16T09:30:07
18823,13.22,0.68,15,79,False,True,BR,US,2023-07-03,2023-07-03,2021-12-10T00:03:41,2021-12-10T00:03:41
18824,10.54,69.77,28,115,True,True,AU,FR,2021-10-12,2021-10-12,2022-01-04T10:19:51,2022-01-04T10:19:51
18825,72.77,92.34,99,84,False,False,FR,US,2020-04-05,2020-04-05,2023-05-12T03:10:58,2023-05-12T03:10:58
18826,24.92,,56,119,False,True,DE,JP,2021-03-26,2021-03-26,2023-06-27T06:54:56,2023-06-27T06:54:56
18827,48.3,63.4,39,91,True,True,US,AU,2023-01-21,2023-01-21,2021-08-21T22:47:45,2021-08-21T22:47:45
18828,17.27,30.76,54,,False,False,DE,FR,2024-10-22,2024-10-22,2020-11-16T21:31:48,
18829,57.81,73.37,116,23,True,False,FR,BR,2022-06-24,2022-06-24,2021-11-16T17:23:18,2021-11-16T17:23:18
18830,78.26,89.89,14,89,False,True,BR,CA,2024-04-19,2024-04-19,2021-11-06T06:41:08,2021-11-06T06:41:08
18831,67.98,57.35,23,35,True,True,AU,BR,2023-11-21,2023-11-21,2020-06-01T06:45:51,2020-06-01T06:45:51
18832,36.73,40.3,96,38,False,False,DE,FR,2022-10-21,2022-10-21,2022-09-05T17:31:14,2022-09-05T17:31:14
18833,78.31,6.74,102,,False,True,AU,AU,2024-01-08,2024-01-08,2021-11-29T11:48:48,2021-11-29T11:48:48
18834,36.36,27.2,0,102,False,False,UK,US,2022-01-03,2022-01-03,2024-12-01T06:52:50,2024-12-01T06:52:50
18835,31.4,,11,20,True,True,UK,US,2022-03-19,2022-03-19,2020-09-03T19:24:30,2020-09-03T19:24:30
18836,54.22,10.63,66,84,False,True,US,CA,2023-09-07,2023-09-07,2024-08-16T10:09:10,2024-08-16T10:09:10
18837,52.95,44.84,118,42,True,True,AU,US,2023-03-12,2023-03-12,2021-09-17T21:08:28,2021-09-17T21:08:28
18838,27.35,6.47,69,31,False,False,UK,AU,2022-08-21,2022-08-21,2021-11-27T23:47:04,2021-11-27T23:47:04
18839,40.09,60.37,51,72,True,False,JP,,2022-03-02,2022-03-02,2021-04-15T20:22:26,2021-04-15T20:22:26
18840,99.6,74.61,117,24,False,False,US,FR,2024-11-16,2024-11-16,2021-09-01T23:27:48,2021-09-01T23:27:48
18841,13.08,77.07,65,32,False,False,FR,CA,2020-04-29,2020-04-29,2020-03-27T05:05:50,2020-03-27T05:05:50
18842,28.18,75.43,104,5,True,True,BR,UK,2020-04-10,2020-04-10,2024-09-30T03:22:42,2024-09-30T03:22:42
18843,75.55,96.99,19,84,True,False,JP,BR,2022-05-24,2022-05-24,2021-09-03T16:09:57,2021-09-03T16:09:57
18844,26.72,95.43,86,113,False,True,JP,JP,2020-03-03,2020-03-03,2024-04-22T06:07:10,2024-04-22T06:07:10
18845,8.69,,79,52,False,False,DE,BR,2021-09-14,2021-09-14,2023-11-04T00:02:29,2023-11-04T00:02:29
18846,35.57,50.83,90,118,False,True,CA,US,2022-11-04,2022-11-04,2023-07-20T19:34:41,2023-07-20T19:34:41
18847,43.99,64.63,26,73,False,True,DE,DE,2022-01-09,2022-01-09,2021-12-02T19:51:39,2021-12-02T19:51:39
18848,64.8,55.53,8,107,False,False,FR,CA,2021-01-06,2021-01-06,2023-02-09T02:02:18,2023-02-09T02:02:18
18849,55.05,32.12,61,113,True,True,DE,US,2021-06-03,2021-06-03,2021-10-09T03:23:11,2021-10-09T03:23:11
18850,63.37,82.26,100,49,True,True,UK,,2023-01-08,2023-01-08,2023-08-23T22:01:29,
18851,60.89,14.47,74,10,True,False,JP,,2024-10-03,2024-10-03,2024-02-17T06:48:26,2024-02-17T06:48:26
18852,52.48,34.0,47,82,False,False,JP,AU,2023-11-27,2023-11-27,2023-07-19T22:58:18,
18853,45.86,19.77,102,28,False,True,UK,BR,2022-09-26,2022-09-26,2022-01-10T15:24:22,2022-01-10T15:24:22
18854,61.56,29.1,72,57,True,True,JP,DE,2020-09-09,2020-09-09,2024-03-07T21:06:30,2024-03-07T21:06:30
18855,99.78,97.72,49,45,False,,DE,DE,2021-03-19,2021-03-19,2020-01-16T08:46:20,2020-01-16T08:46:20
18856,94.24,86.14,119,88,True,False,CA,JP,2022-03-15,2022-03-15,2023-08-14T04:21:34,2023-08-14T04:21:34
18857,83.3,97.2,101,78,False,False,AU,,2021-03-26,2021-03-26,2024-03-08T23:02:38,2024-03-08T23:02:38
18858,51.33,29.22,21,69,True,True,FR,CA,2023-06-11,2023-06-11,2023-04-02T06:46:44,
18859,14.41,89.18,113,37,False,True,AU,JP,2021-10-30,2021-10-30,2022-05-23T07:17:41,2022-05-23T07:17:41
18860,59.12,12.34,21,74,False,True,BR,US,2024-03-02,2024-03-02,2024-09-06T14:49:30,
18861,2.18,45.39,22,39,False,True,UK,UK,2021-05-06,2021-05-06,2020-03-09T07:29:15,2020-03-09T07:29:15
18862,83.1,,37,3,True,,AU,FR,2022-06-25,2022-06-25,2024-09-13T16:26:08,2024-09-13T16:26:08
18863,87.91,36.69,1,101,False,True,JP,FR,2023-07-28,2023-07-28,2021-05-08T07:58:38,2021-05-08T07:58:38
18864,37.18,8.57,37,19,False,,JP,US,2021-01-11,2021-01-11,2022-01-31T04:25:18,
18865,38.02,62.26,52,94,True,False,DE,FR,2023-10-22,2023-10-22,2021-05-10T08:51:37,
18866,88.11,28.49,10,110,True,False,JP,AU,2022-12-05,,2024-12-28T07:39:04,2024-12-28T07:39:04
18867,68.66,36.44,59,92,True,True,BR,DE,2023-03-28,,2021-11-28T19:53:50,2021-11-28T19:53:50
18868,0.7,84.13,25,115,False,False,US,AU,2022-04-09,2022-04-09,2021-12-18T20:21:26,
18869,49.67,,49,11,True,,CA,FR,2024-09-03,2024-09-03,2023-01-16T15:01:33,2023-01-16T15:01:33
18870,6.63,94.79,115,23,True,False,UK,JP,2023-11-10,2023-11-10,2021-03-30T15:59:28,2021-03-30T15:59:28
18871,37.55,29.82,91,16,False,False,BR,FR,2020-12-16,2020-12-16,2021-09-08T06:40:59,2021-09-08T06:40:59
18872,71.21,3.43,27,101,True,False,BR,BR,2022-10-11,2022-10-11,2021-01-13T16:10:51,2021-01-13T16:10:51
18873,37.55,91.32,45,47,True,True,DE,AU,2024-07-07,2024-07-07,2023-08-10T00:18:45,2023-08-10T00:18:45
18874,20.95,15.55,111,31,False,False,US,UK,2021-05-25,2021-05-25,2020-08-05T03:22:51,2020-08-05T03:22:51
18875,65.33,97.58,10,88,False,True,BR,UK,2022-09-06,2022-09-06,2023-04-23T15:54:54,2023-04-23T15:54:54
18876,23.16,13.95,84,10,False,True,JP,DE,2023-10-09,,2021-10-28T08:34:30,2021-10-28T08:34:30
18877,8.35,51.24,90,65,False,,AU,CA,2021-05-14,2021-05-14,2020-07-14T15:04:01,2020-07-14T15:04:01
18878,70.7,91.05,61,20,True,False,FR,CA,2022-08-03,2022-08-03,2024-11-02T17:41:59,2024-11-02T17:41:59
18879,17.83,44.72,96,47,True,True,CA,DE,2022-10-06,2022-10-06,2021-09-16T14:16:04,2021-09-16T14:16:04
18880,49.21,88.3,108,85,False,False,CA,FR,2020-11-20,2020-11-20,2021-08-15T13:04:47,2021-08-15T13:04:47
18881,72.25,66.54,91,28,False,False,FR,CA,2020-11-20,2020-11-20,2020-05-26T20:21:57,2020-05-26T20:21:57
18882,98.04,79.74,59,5,False,True,DE,FR,2022-10-25,2022-10-25,2024-08-06T02:32:00,2024-08-06T02:32:00
18883,69.15,19.11,54,42,False,True,US,,2020-11-22,2020-11-22,2024-07-15T20:17:21,2024-07-15T20:17:21
18884,12.62,,41,59,True,True,DE,US,2024-09-27,2024-09-27,2020-07-14T17:25:00,2020-07-14T17:25:00
18885,81.53,35.24,0,82,False,False,AU,BR,2022-08-14,2022-08-14,2021-06-05T13:27:38,2021-06-05T13:27:38
18886,81.71,40.75,94,9,True,False,DE,CA,2023-07-12,2023-07-12,2020-09-24T09:14:11,2020-09-24T09:14:11
18887,69.79,1.73,58,35,True,True,US,AU,2021-12-25,2021-12-25,2023-07-08T16:18:39,
18888,1.31,60.36,89,66,False,True,UK,DE,2021-06-29,,2020-10-24T19:09:28,
18889,73.97,42.68,98,7,False,True,DE,AU,2022-06-07,2022-06-07,2021-12-19T16:06:07,
18890,78.26,17.84,63,9,False,False,AU,JP,2023-07-22,2023-07-22,2022-09-30T09:13:23,2022-09-30T09:13:23
18891,64.92,64.1,79,36,False,False,JP,DE,2021-12-26,2021-12-26,2024-10-10T22:17:06,2024-10-10T22:17:06
18892,55.35,,12,112,True,True,CA,FR,2021-05-31,2021-05-31,2024-12-16T04:20:01,2024-12-16T04:20:01
18893,95.68,,8,79,True,False,US,FR,2020-09-19,2020-09-19,2022-02-14T06:09:48,2022-02-14T06:09:48
18894,61.67,76.88,28,26,True,True,JP,JP,2022-09-17,2022-09-17,2021-01-07T13:34:36,2021-01-07T13:34:36
18895,22.25,,80,82,True,False,CA,US,2023-05-26,2023-05-26,2022-11-15T04:08:48,2022-11-15T04:08:48
18896,18.57,,18,55,True,False,DE,AU,2022-08-19,2022-08-19,2021-09-01T12:48:26,2021-09-01T12:48:26
18897,96.54,12.11,5,47,False,False,DE,,2021-04-10,2021-04-10,2022-03-28T13:29:49,2022-03-28T13:29:49
18898,69.41,63.6,11,36,False,False,DE,CA,2021-03-27,2021-03-27,2024-04-07T05:04:51,2024-04-07T05:04:51
18899,85.74,24.45,83,11,False,True,JP,,2021-11-19,2021-11-19,2022-02-12T18:09:02,2022-02-12T18:09:02
18900,22.74,68.41,34,5,False,False,CA,BR,2021-09-27,2021-09-27,2022-08-27T23:42:52,2022-08-27T23:42:52
18901,13.94,39.4,83,77,False,False,US,JP,2021-01-07,2021-01-07,2022-10-13T04:23:09,2022-10-13T04:23:09
18902,36.17,21.12,107,7,True,True,UK,FR,2024-09-16,2024-09-16,2021-09-21T16:02:43,2021-09-21T16:02:43
18903,3.34,98.69,66,77,False,True,UK,US,2021-08-25,,2024-06-24T12:49:49,2024-06-24T12:49:49
18904,21.83,31.93,2,69,False,True,US,DE,2021-04-02,2021-04-02,2022-02-10T20:59:42,2022-02-10T20:59:42
18905,81.49,62.14,34,109,False,,FR,,2023-01-12,2023-01-12,2022-12-31T08:38:36,2022-12-31T08:38:36
18906,12.4,21.36,110,94,False,True,AU,DE,2024-01-02,,2023-09-04T05:57:02,2023-09-04T05:57:02
18907,61.63,74.64,91,0,False,False,UK,CA,2022-04-28,2022-04-28,2024-02-12T16:49:44,2024-02-12T16:49:44
18908,11.13,40.25,30,45,True,False,DE,CA,2023-05-03,2023-05-03,2021-10-23T16:44:13,2021-10-23T16:44:13
18909,12.38,65.04,9,50,True,True,FR,AU,2020-06-22,2020-06-22,2020-03-04T18:26:36,2020-03-04T18:26:36
18910,55.01,83.73,23,46,False,False,FR,FR,2022-08-30,,2023-04-24T09:38:45,2023-04-24T09:38:45
18911,21.62,73.07,47,32,True,True,AU,JP,2020-05-01,2020-05-01,2020-07-02T18:40:17,
18912,87.12,33.69,95,82,True,False,CA,,2020-09-08,2020-09-08,2024-01-02T11:28:13,2024-01-02T11:28:13
18913,33.77,2.99,82,97,False,True,BR,CA,2022-12-16,2022-12-16,2024-12-23T01:59:52,2024-12-23T01:59:52
18914,41.25,2.6,61,74,True,True,US,CA,2021-01-08,2021-01-08,2020-04-13T20:38:34,2020-04-13T20:38:34
18915,47.58,85.5,44,64,False,True,JP,AU,2020-03-07,2020-03-07,2020-02-10T02:26:45,2020-02-10T02:26:45
18916,79.27,14.23,113,53,True,True,DE,US,2020-11-22,2020-11-22,2023-10-01T06:10:24,2023-10-01T06:10:24
18917,11.75,18.35,56,91,True,False,FR,US,2023-11-12,2023-11-12,2023-07-14T20:40:24,2023-07-14T20:40:24
18918,80.05,13.72,72,42,False,True,AU,,2022-12-07,,2024-09-20T06:37:27,2024-09-20T06:37:27
18919,38.23,91.44,106,41,True,False,CA,UK,2021-11-28,,2020-08-22T12:10:17,2020-08-22T12:10:17
18920,28.75,28.95,3,42,False,False,FR,CA,2024-11-12,2024-11-12,2020-05-26T18:46:08,2020-05-26T18:46:08
18921,14.65,,77,61,False,False,BR,JP,2021-12-05,2021-12-05,2021-11-03T20:54:53,2021-11-03T20:54:53
18922,7.98,31.62,88,20,False,True,DE,US,2024-05-20,,2020-05-29T05:11:58,2020-05-29T05:11:58
18923,25.91,29.06,47,79,True,True,CA,FR,2021-09-21,2021-09-21,2024-07-07T03:10:36,2024-07-07T03:10:36
18924,31.33,49.97,91,84,True,False,JP,,2020-02-16,2020-02-16,2023-01-28T19:25:35,2023-01-28T19:25:35
18925,48.9,76.57,80,0,True,True,DE,BR,2020-07-20,2020-07-20,2023-05-08T19:46:41,2023-05-08T19:46:41
18926,8.94,44.24,64,96,False,True,UK,CA,2021-05-14,2021-05-14,2023-05-20T04:05:37,2023-05-20T04:05:37
18927,76.4,62.84,33,88,True,True,CA,BR,2020-12-06,2020-12-06,2022-08-03T05:23:19,2022-08-03T05:23:19
18928,53.07,77.51,70,65,False,False,FR,DE,2020-10-14,2020-10-14,2022-04-24T02:44:16,2022-04-24T02:44:16
18929,92.8,97.42,66,111,True,False,FR,AU,2021-11-30,2021-11-30,2021-01-31T21:57:27,
18930,60.71,81.12,30,63,False,,AU,US,2024-11-16,,2024-09-04T08:20:53,2024-09-04T08:20:53
18931,96.94,39.2,36,5,False,False,AU,BR,2021-01-01,2021-01-01,2022-10-03T01:38:41,2022-10-03T01:38:41
18932,77.77,27.59,86,109,False,False,CA,US,2021-03-06,,2020-08-19T05:40:22,2020-08-19T05:40:22
18933,94.91,30.79,62,82,False,True,FR,BR,2024-12-22,2024-12-22,2020-11-01T09:14:50,2020-11-01T09:14:50
18934,82.95,82.76,48,37,True,False,FR,,2021-01-02,2021-01-02,2020-08-04T08:51:41,2020-08-04T08:51:41
18935,38.57,72.25,72,47,True,True,AU,US,2024-02-24,2024-02-24,2024-06-25T12:43:30,
18936,96.59,,117,53,False,False,AU,JP,2023-02-07,2023-02-07,2020-01-19T18:49:51,2020-01-19T18:49:51
18937,80.95,37.03,116,17,True,False,FR,DE,2024-08-20,2024-08-20,2024-08-19T16:09:14,2024-08-19T16:09:14
18938,94.98,34.13,68,42,True,True,CA,BR,2022-10-12,2022-10-12,2024-02-10T01:53:36,
18939,37.19,38.23,59,18,True,True,FR,US,2022-12-19,2022-12-19,2020-09-11T05:01:53,2020-09-11T05:01:53
18940,50.55,68.69,15,102,True,True,JP,DE,2021-02-16,2021-02-16,2020-06-13T14:59:12,2020-06-13T14:59:12
18941,0.74,,20,68,False,False,CA,BR,2022-11-15,2022-11-15,2024-08-24T03:34:31,2024-08-24T03:34:31
18942,26.84,49.42,11,99,True,True,FR,FR,2023-05-09,2023-05-09,2023-01-06T18:50:33,2023-01-06T18:50:33
18943,24.75,45.66,27,71,False,True,AU,DE,2024-12-06,2024-12-06,2024-08-06T06:29:49,2024-08-06T06:29:49
18944,77.61,,16,55,False,True,BR,DE,2020-06-26,,2024-08-24T11:14:07,2024-08-24T11:14:07
18945,65.12,70.2,54,106,True,,CA,UK,2020-10-13,2020-10-13,2020-01-20T20:55:45,
18946,19.42,63.99,54,,True,True,BR,FR,2020-02-05,2020-02-05,2020-04-06T03:40:23,2020-04-06T03:40:23
18947,6.1,25.92,103,88,False,True,US,US,2023-12-14,2023-12-14,2023-12-19T01:45:15,2023-12-19T01:45:15
18948,64.43,26.01,33,115,True,False,AU,BR,2020-05-30,2020-05-30,2020-08-02T07:55:31,2020-08-02T07:55:31
18949,74.15,51.98,4,47,False,,FR,DE,2024-07-29,2024-07-29,2024-02-16T05:34:46,
18950,44.61,13.09,88,75,False,True,UK,,2021-10-28,2021-10-28,2024-05-09T12:33:17,2024-05-09T12:33:17
18951,96.06,80.66,25,,False,False,US,,2021-06-10,2021-06-10,2022-06-09T03:51:55,2022-06-09T03:51:55
18952,26.56,,81,103,False,True,JP,CA,2024-11-15,2024-11-15,2021-05-21T19:34:59,2021-05-21T19:34:59
18953,91.14,19.82,85,29,True,False,US,US,2023-08-08,2023-08-08,2024-12-14T21:06:10,2024-12-14T21:06:10
18954,31.61,50.97,30,105,False,True,JP,UK,2022-09-26,2022-09-26,2022-02-10T04:21:39,2022-02-10T04:21:39
18955,64.27,51.9,86,37,False,False,CA,FR,2024-06-11,2024-06-11,2021-03-15T05:57:22,2021-03-15T05:57:22
18956,78.51,69.23,92,59,False,False,JP,,2023-10-10,2023-10-10,2022-11-25T13:26:48,
18957,29.99,,54,35,False,False,BR,BR,2023-03-10,2023-03-10,2021-09-07T03:40:16,2021-09-07T03:40:16
18958,19.02,74.73,89,35,False,False,AU,DE,2021-08-10,2021-08-10,2023-08-01T09:51:08,2023-08-01T09:51:08
18959,52.0,67.8,16,83,False,True,US,US,2024-12-05,2024-12-05,2024-12-05T03:07:35,2024-12-05T03:07:35
18960,25.98,65.41,45,,True,False,US,FR,2023-08-06,2023-08-06,2020-12-01T21:50:06,2020-12-01T21:50:06
18961,25.11,,62,110,True,True,US,FR,2024-09-22,2024-09-22,2021-03-31T21:32:19,
18962,56.78,66.26,7,89,True,True,BR,UK,2024-10-30,,2024-05-14T11:05:07,2024-05-14T11:05:07
18963,94.59,39.59,102,112,False,False,JP,CA,2022-09-29,,2024-03-09T13:59:28,
18964,13.88,99.56,77,113,False,False,US,BR,2021-10-15,2021-10-15,2023-11-14T14:00:31,2023-11-14T14:00:31
18965,79.36,9.5,16,75,False,True,BR,,2024-09-25,2024-09-25,2020-09-22T03:56:23,2020-09-22T03:56:23
18966,40.9,78.17,78,63,True,False,BR,,2024-12-29,2024-12-29,2020-06-14T10:18:26,2020-06-14T10:18:26
18967,34.94,58.54,47,119,True,False,JP,DE,2020-08-10,2020-08-10,2021-07-01T00:04:05,2021-07-01T00:04:05
18968,34.84,39.52,23,57,False,False,FR,US,2023-03-11,,2020-07-16T15:24:38,2020-07-16T15:24:38
18969,70.74,48.93,64,14,True,True,DE,US,2023-01-05,2023-01-05,2022-05-21T12:05:15,2022-05-21T12:05:15
18970,2.31,,71,,True,False,BR,AU,2023-09-28,2023-09-28,2023-07-15T08:32:45,2023-07-15T08:32:45
18971,55.09,77.79,50,3,True,True,JP,BR,2024-11-16,2024-11-16,2023-08-09T04:21:57,2023-08-09T04:21:57
18972,54.49,,88,62,False,,CA,UK,2021-04-05,2021-04-05,2022-05-13T04:08:59,2022-05-13T04:08:59
18973,85.3,67.43,116,5,True,False,CA,UK,2024-11-16,2024-11-16,2021-11-01T16:05:36,2021-11-01T16:05:36
18974,34.23,20.67,80,106,False,False,JP,JP,2023-03-20,,2022-04-06T06:39:20,2022-04-06T06:39:20
18975,35.44,57.8,25,56,False,True,US,BR,2020-05-30,,2023-07-17T14:11:32,2023-07-17T14:11:32
18976,39.17,26.01,22,28,True,True,AU,JP,2022-07-22,2022-07-22,2021-02-01T05:34:52,2021-02-01T05:34:52
18977,89.11,38.05,54,68,False,False,BR,,2020-08-31,2020-08-31,2020-01-03T02:01:08,2020-01-03T02:01:08
18978,95.54,57.99,18,6,True,False,US,FR,2024-10-12,2024-10-12,2023-07-24T17:19:34,2023-07-24T17:19:34
18979,59.23,59.94,42,80,True,True,US,AU,2023-10-25,2023-10-25,2023-03-05T04:20:04,2023-03-05T04:20:04
18980,45.94,31.23,100,46,True,True,JP,DE,2024-07-09,2024-07-09,2020-07-27T07:55:47,2020-07-27T07:55:47
18981,13.36,63.25,9,18,False,True,CA,US,2023-01-05,2023-01-05,2023-01-01T23:57:01,2023-01-01T23:57:01
18982,27.81,,10,77,False,False,BR,US,2021-12-25,2021-12-25,2021-11-12T15:17:45,2021-11-12T15:17:45
18983,65.6,62.63,78,117,True,True,DE,CA,2022-02-21,2022-02-21,2024-07-19T12:42:58,2024-07-19T12:42:58
18984,0.67,96.21,11,114,True,True,AU,CA,2024-09-24,2024-09-24,2023-08-11T17:20:49,2023-08-11T17:20:49
18985,98.71,22.88,54,44,True,True,US,UK,2020-10-03,2020-10-03,2022-05-27T17:36:44,2022-05-27T17:36:44
18986,45.36,30.41,106,,True,False,UK,FR,2024-06-03,2024-06-03,2024-11-25T15:56:13,2024-11-25T15:56:13
18987,8.52,1.61,12,9,True,False,FR,US,2022-02-09,2022-02-09,2023-07-03T04:49:19,2023-07-03T04:49:19
18988,66.09,17.7,20,44,False,True,DE,,2022-12-14,2022-12-14,2021-01-22T18:33:15,2021-01-22T18:33:15
18989,0.16,71.38,10,,False,False,FR,AU,2023-05-02,2023-05-02,2023-02-06T19:54:03,2023-02-06T19:54:03
18990,44.28,90.97,4,30,True,,FR,AU,2020-05-29,2020-05-29,2023-03-07T05:29:28,2023-03-07T05:29:28
18991,75.85,27.56,26,3,False,True,AU,DE,2020-09-28,2020-09-28,2024-01-04T18:10:45,
18992,55.12,17.13,44,5,False,False,CA,JP,2020-10-20,2020-10-20,2020-04-27T04:18:29,2020-04-27T04:18:29
18993,49.01,79.22,28,7,True,True,FR,BR,2023-11-22,,2024-07-07T13:17:02,2024-07-07T13:17:02
18994,56.12,47.56,33,,True,False,DE,BR,2020-05-20,2020-05-20,2021-05-02T11:59:58,2021-05-02T11:59:58
18995,54.88,19.06,48,79,True,True,US,,2023-01-20,2023-01-20,2022-07-21T05:52:59,2022-07-21T05:52:59
18996,57.63,79.32,99,101,False,,CA,FR,2020-07-16,2020-07-16,2020-06-25T04:26:23,2020-06-25T04:26:23
18997,51.4,69.42,77,60,False,False,UK,JP,2023-11-03,2023-11-03,2020-10-26T15:26:01,2020-10-26T15:26:01
18998,35.86,,89,35,False,True,CA,JP,2024-11-18,2024-11-18,2024-02-25T20:49:57,2024-02-25T20:49:57
18999,69.18,28.05,98,42,False,,CA,FR,2022-01-26,2022-01-26,2023-09-22T11:43:45,2023-09-22T11:43:45
19000,43.15,,77,111,False,False,FR,UK,2021-01-22,2021-01-22,2022-02-02T09:22:22,2022-02-02T09:22:22
19001,93.11,31.41,81,,True,True,CA,US,2022-03-23,2022-03-23,2020-05-21T09:37:44,2020-05-21T09:37:44
19002,65.71,,76,,True,True,US,,2023-06-15,2023-06-15,2024-06-15T17:51:34,2024-06-15T17:51:34
19003,66.62,62.88,60,75,True,True,JP,FR,2023-08-21,2023-08-21,2020-11-09T07:41:39,2020-11-09T07:41:39
19004,94.13,87.28,23,20,False,False,AU,AU,2023-03-08,2023-03-08,2020-03-14T10:10:21,2020-03-14T10:10:21
